fname,labels,mids,split,multi_label,primary_label
210645,"Tambourine,Percussion,Musical_instrument,Music","/m/07brj,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tambourine
153965,"Acoustic_guitar,Guitar,Plucked_string_instrument,Musical_instrument,Music","/m/042v_gx,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Acoustic_guitar
26962,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
238420,Squeak,/m/07q6cd_,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Squeak
89503,"Meow,Cat,Domestic_animals_and_pets,Animal","/m/07qrkrw,/m/01yrx,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Meow
138465,"Traffic_noise_and_roadway_noise,Bus,Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm","/m/0btp2,/m/01bjv,/m/0912c9,/m/0k4j,/m/012f08,/m/07yv9,/m/07pp_mv",val,"[0, 0, 0, 0, 0, 0, 0, 1]",
10129,"Breathing,Respiratory_sounds","/m/0lyf6,/m/09hlz4",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Breathing
95958,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom,Car,Motor_vehicle_(road),Vehicle,Engine","/m/0ltv,/m/07q2z82,/m/0k4j,/m/012f08,/m/07yv9,/m/02mk9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Race_car_and_auto_racing
406660,Rattle,/m/07qn4z3,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Rattle
88125,"Door,Domestic_sounds_and_home_sounds","/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Door
341604,"Stream,Water","/m/0j6m2,/m/0838f",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Stream
113672,"Fixed-wing_aircraft_and_airplane,Aircraft,Vehicle","/m/0cmf2,/m/0k5j,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Fixed-wing_aircraft_and_airplane
378338,"Motorcycle,Engine,Motor_vehicle_(road),Vehicle","/m/04_sv,/m/02mk9,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Motorcycle
199349,Crumpling_and_crinkling,/t/dd00112,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Crumpling_and_crinkling
88881,Glass,/m/039jq,train,"[0, 0, 0, 0, 0, 1, 0, 0]",
348239,"Computer_keyboard,Typing,Domestic_sounds_and_home_sounds","/m/01m2v,/m/0316dw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Computer_keyboard
399757,Burping_and_eructation,/m/03q5_w,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Burping_and_eructation
245197,"Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds","/m/05mxj0q,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Packing_tape_and_duct_tape
343986,"Human_voice,Cough,Respiratory_sounds","/m/09l8g,/m/01b_21,/m/09hlz4",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Human_voice
394770,Tearing,/m/07qcx4z,val,"[0, 0, 0, 0, 0, 0, 0, 0]",Tearing
350360,"Computer_keyboard,Typing,Domestic_sounds_and_home_sounds","/m/01m2v,/m/0316dw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Computer_keyboard
154675,"Sliding_door,Door,Domestic_sounds_and_home_sounds","/m/02y_763,/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Sliding_door
402506,"Fill_(with_liquid),Gurgling,Pour,Liquid,Water","/m/07p7b8y,/m/07swgks,/m/07prgkl,/m/04k94,/m/0838f",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Fill_(with_liquid)
341406,"Coin_(dropping),Glass,Domestic_sounds_and_home_sounds","/m/0242l,/m/039jq,/t/dd00071",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
194914,"Water,Splash_and_splatter,Liquid","/m/0838f,/m/07rrlb6,/m/04k94",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Water
253316,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
349139,"Train,Rail_transport,Vehicle","/m/07jdr,/m/06d_3,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Train
198351,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
370899,"Knock,Door,Domestic_sounds_and_home_sounds","/m/07r4wb8,/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Knock
256340,"Speech_synthesizer,Speech,Human_voice","/m/0brhx,/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Speech_synthesizer
215356,Burping_and_eructation,/m/03q5_w,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Burping_and_eructation
334915,"Shout,Human_voice","/m/07p6fty,/m/09l8g",train,"[0, 1, 0, 0, 0, 0, 0, 0]",
355193,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music","/m/085jw,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wind_instrument_and_woodwind_instrument
173690,"Guitar,Plucked_string_instrument,Musical_instrument,Music","/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Guitar
326043,"Writing,Domestic_sounds_and_home_sounds","/m/081rb,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Writing
337731,Chewing_and_mastication,/m/03cczk,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Chewing_and_mastication
44088,"Race_car_and_auto_racing,Car,Motor_vehicle_(road),Vehicle","/m/0ltv,/m/0k4j,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Race_car_and_auto_racing
266977,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
160294,"Organ,Keyboard_(musical),Musical_instrument,Music","/m/013y1f,/m/05148p4,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Organ
100143,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
406399,Tearing,/m/07qcx4z,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tearing
111950,Vehicle,/m/07yv9,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Vehicle
118183,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Keys_jangling
239752,"Bass_guitar,Guitar,Plucked_string_instrument,Musical_instrument,Music","/m/018vs,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bass_guitar
87529,"Boom,Explosion","/m/07qqyl4,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
140710,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
219053,"Church_bell,Bell","/m/03w41f,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Church_bell
88971,Glass,/m/039jq,train,"[0, 0, 0, 0, 0, 1, 0, 0]",
257092,Wood,/m/083vt,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wood
222346,"Gong,Percussion,Musical_instrument,Music","/m/0mbct,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Gong
221457,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
235968,"Boom,Explosion","/m/07qqyl4,/m/014zdl",val,"[0, 0, 0, 1, 0, 0, 0, 0]",
84557,"Wild_animals,Animal","/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wild_animals
25038,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
133285,Wood,/m/083vt,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wood
379388,"Bus,Alarm,Motor_vehicle_(road),Vehicle","/m/01bjv,/m/07pp_mv,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
343130,"Tick,Tick-tock,Clock,Mechanisms","/m/07qjznt,/m/07qjznl,/m/01x3z,/t/dd00077",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tick
157590,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
113198,"Engine,Car,Vehicle,Motor_vehicle_(road)","/m/02mk9,/m/0k4j,/m/07yv9,/m/012f08",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Engine
75169,"Church_bell,Bell","/m/03w41f,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Church_bell
67580,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
415164,"Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm","/m/03wwcy,/m/02dgv,/t/dd00071,/m/07pp_mv",val,"[0, 0, 0, 0, 0, 0, 0, 1]",
29892,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cutlery_and_silverware
187042,"Accordion,Musical_instrument,Music","/m/0mkg,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Accordion
17643,"Male_speech_and_man_speaking,Yell,Speech,Human_voice,Shout","/m/05zppz,/m/07sr1lc,/m/09x0r,/m/09l8g,/m/07p6fty",train,"[0, 1, 0, 0, 0, 0, 0, 0]",
178441,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
379192,"Chink_and_clink,Glass","/m/07q7njn,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
251475,"Female_singing,Singing,Musical_instrument,Human_voice,Music","/t/dd00004,/m/015lz1,/m/04szw,/m/09l8g,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Female_singing
331701,"Stream,Water","/m/0j6m2,/m/0838f",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Stream
144009,"Sneeze,Respiratory_sounds","/m/01hsr_,/m/09hlz4",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Sneeze
236212,"Bark,Dog,Domestic_animals_and_pets,Animal","/m/05tny_,/m/0bt9lr,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bark
234238,"Boat_and_Water_vehicle,Vehicle","/m/019jd,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Boat_and_Water_vehicle
96099,"Marimba_and_xylophone,Mallet_percussion,Percussion,Musical_instrument,Music","/m/0dwsp,/m/0j45pbj,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Marimba_and_xylophone
173610,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
61012,"Waves_and_surf,Ocean,Water","/m/034srq,/m/05kq4,/m/0838f",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Waves_and_surf
48315,"Plucked_string_instrument,Musical_instrument,Music","/m/0fx80y,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Plucked_string_instrument
178821,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
120539,"Marimba_and_xylophone,Mallet_percussion,Percussion,Musical_instrument,Music","/m/0dwsp,/m/0j45pbj,/m/0l14md,/m/04szw,/m/04rlf",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Marimba_and_xylophone
418515,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cutlery_and_silverware
91533,"Boat_and_Water_vehicle,Vehicle","/m/019jd,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Boat_and_Water_vehicle
56420,"Breathing,Respiratory_sounds","/m/0lyf6,/m/09hlz4",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Breathing
416496,"Bathtub_(filling_or_washing),Splash_and_splatter,Liquid,Domestic_sounds_and_home_sounds","/m/03dnzn,/m/07rrlb6,/m/04k94,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bathtub_(filling_or_washing)
147925,"Motorcycle,Motor_vehicle_(road),Vehicle","/m/04_sv,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Motorcycle
340457,Vehicle,/m/07yv9,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Vehicle
25032,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
243548,"Trickle_and_dribble,Pour,Liquid","/m/07pqc89,/m/07prgkl,/m/04k94",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Trickle_and_dribble
256415,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Keys_jangling
361453,"Buzz,Insect,Wild_animals,Animal","/m/07pjwq1,/m/03vt0,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Buzz
93937,"Whispering,Human_voice","/m/02rtxlg,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Whispering
416688,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Speech
17821,"Stream,Water","/m/0j6m2,/m/0838f",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Stream
171493,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
374829,"Brass_instrument,Musical_instrument,Music","/m/01kcd,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Brass_instrument
317969,"Organ,Keyboard_(musical),Musical_instrument,Music","/m/013y1f,/m/05148p4,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Organ
336625,"Crack,Crushing","/m/07qs1cx,/m/07plct2",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Crack
249679,"Walk_and_footsteps,Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal","/m/07pbtc8,/m/07pggtn,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Walk_and_footsteps
239330,Mechanisms,/t/dd00077,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Mechanisms
215333,Burping_and_eructation,/m/03q5_w,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Burping_and_eructation
75013,"Hi-hat,Cymbal,Percussion,Musical_instrument,Music","/m/03qtq,/m/01qbl,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Hi-hat
29905,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cutlery_and_silverware
85798,"Percussion,Musical_instrument,Music","/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Percussion
251172,"Acoustic_guitar,Guitar,Plucked_string_instrument,Musical_instrument,Music","/m/042v_gx,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Acoustic_guitar
163103,"Bus,Motor_vehicle_(road),Vehicle","/m/01bjv,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bus
41348,"Shatter,Glass","/m/07rn7sz,/m/039jq",val,"[0, 0, 0, 0, 0, 1, 0, 0]",
67475,Explosion,/m/014zdl,train,"[0, 0, 0, 1, 0, 0, 0, 0]",
84662,"Dog,Domestic_animals_and_pets,Animal","/m/0bt9lr,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Dog
324663,"Door,Domestic_sounds_and_home_sounds","/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Door
12713,"Whispering,Human_voice","/m/02rtxlg,/m/09l8g",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Whispering
250725,Wind,/m/03m9d0z,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wind
181771,Tearing,/m/07qcx4z,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tearing
59805,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
353229,"Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal","/m/07pggtn,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Chirp_and_tweet
160537,"Subway_and_metro_and_underground,Rail_transport,Vehicle","/m/0195fx,/m/06d_3,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Subway_and_metro_and_underground
76539,"Male_singing,Guitar,Plucked_string_instrument,Musical_instrument,Music,Singing,Human_voice","/t/dd00003,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf,/m/015lz1,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Male_singing
257770,"Cough,Respiratory_sounds","/m/01b_21,/m/09hlz4",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cough
65348,"Frying_(food),Domestic_sounds_and_home_sounds","/m/0dxrf,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Frying_(food)
88677,"Finger_snapping,Hands","/m/025_jnm,/m/0k65p",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Finger_snapping
237925,"Splash_and_splatter,Liquid","/m/07rrlb6,/m/04k94",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Splash_and_splatter
363543,"Gasp,Human_voice,Breathing,Respiratory_sounds","/m/07s0dtb,/m/09l8g,/m/0lyf6,/m/09hlz4",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Gasp
401132,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
336894,"Siren,Alarm","/m/03kmc9,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 1, 1]",
396523,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",val,"[0, 0, 0, 1, 0, 0, 0, 0]",
422074,"Chime,Bell","/m/0f8s22,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Chime
360843,"Chatter,Car_passing_by,Traffic_noise_and_roadway_noise,Engine,Human_group_actions,Car,Motor_vehicle_(road),Vehicle","/m/07rkbfh,/t/dd00134,/m/0btp2,/m/02mk9,/t/dd00012,/m/0k4j,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Chatter
156838,Burping_and_eructation,/m/03q5_w,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Burping_and_eructation
202423,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
217669,Burping_and_eructation,/m/03q5_w,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Burping_and_eructation
55023,Fart,/m/02_nn,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Fart
265360,"Drip,Water_tap_and_faucet,Liquid,Domestic_sounds_and_home_sounds","/m/07r5v4s,/m/02jz0l,/m/04k94,/t/dd00071",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Drip
262203,"Engine_starting,Car,Motor_vehicle_(road),Vehicle,Engine","/t/dd00130,/m/0k4j,/m/012f08,/m/07yv9,/m/02mk9",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Engine_starting
324459,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
332846,"Whispering,Human_voice","/m/02rtxlg,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Whispering
62942,Glass,/m/039jq,val,"[0, 0, 0, 0, 0, 1, 0, 0]",
338719,Burping_and_eructation,/m/03q5_w,val,"[0, 0, 0, 0, 0, 0, 0, 0]",Burping_and_eructation
412391,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cutlery_and_silverware
22876,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
5351,"Electric_guitar,Guitar,Plucked_string_instrument,Musical_instrument,Music","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Electric_guitar
73005,Explosion,/m/014zdl,train,"[0, 0, 0, 1, 0, 0, 0, 0]",
277554,"Chuckle_and_chortle,Laughter,Human_voice","/m/07rgt08,/m/01j3sz,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Chuckle_and_chortle
432063,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
387349,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
333276,"Giggle,Laughter,Human_voice","/m/07r660_,/m/01j3sz,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Giggle
186255,"Ringtone,Telephone,Alarm","/m/01hnzm,/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
315858,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
379184,"Cutlery_and_silverware,Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass","/m/023pjk,/m/04brg2,/m/07q7njn,/t/dd00071,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
100114,"Cat,Domestic_animals_and_pets,Animal","/m/01yrx,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cat
110404,"Church_bell,Percussion,Musical_instrument,Music,Bell","/m/03w41f,/m/0l14md,/m/04szw,/m/04rlf,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Church_bell
223183,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
187992,"Clock,Mechanisms","/m/01x3z,/t/dd00077",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Clock
353770,"Child_speech_and_kid_speaking,Conversation,Bus,Engine,Singing,Human_voice,Speech,Motor_vehicle_(road),Vehicle","/m/0ytgt,/m/01h8n0,/m/01bjv,/m/02mk9,/m/015lz1,/m/09l8g,/m/09x0r,/m/012f08,/m/07yv9",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Child_speech_and_kid_speaking
244718,"Fowl,Livestock_and_farm_animals_and_working_animals,Animal","/m/025rv6n,/m/0ch8v,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Fowl
137927,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Speech
383976,"Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm","/m/03wwcy,/m/02dgv,/t/dd00071,/m/07pp_mv",val,"[0, 0, 0, 0, 0, 0, 0, 1]",
90192,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
75542,Whoosh_and_swoosh_and_swish,/m/07rqsjt,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Whoosh_and_swoosh_and_swish
122916,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Speech
363705,"Writing,Domestic_sounds_and_home_sounds","/m/081rb,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Writing
344268,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
43426,Screech,/m/07q8k13,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Screech
96564,"Guitar,Plucked_string_instrument,Musical_instrument,Music","/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Guitar
103595,"Singing,Human_voice","/m/015lz1,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Singing
120672,"Whispering,Human_voice","/m/02rtxlg,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Whispering
121740,Whoosh_and_swoosh_and_swish,/m/07rqsjt,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Whoosh_and_swoosh_and_swish
103046,"Insect,Wild_animals,Animal","/m/03vt0,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Insect
84667,"Growling,Dog,Domestic_animals_and_pets,Animal","/m/0ghcn6,/m/0bt9lr,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Growling
125554,"Bark,Dog,Domestic_animals_and_pets,Animal","/m/05tny_,/m/0bt9lr,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bark
2691,"Drum_kit,Percussion,Musical_instrument,Music","/m/02hnl,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drum_kit
156031,"Glass,Boom,Explosion","/m/039jq,/m/07qqyl4,/m/014zdl",val,"[0, 0, 0, 1, 0, 1, 0, 0]",
221528,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
156121,"Bicycle_bell,Alarm,Bicycle,Vehicle,Bell","/m/0gy1t2s,/m/07pp_mv,/m/0199g,/m/07yv9,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
212533,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
65517,"Applause,Cheering,Human_group_actions","/m/028ght,/m/053hz1,/t/dd00012",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Applause
130416,"Tabla,Drum,Percussion,Musical_instrument,Music","/m/01p970,/m/026t6,/m/0l14md,/m/04szw,/m/04rlf",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Tabla
131012,"Wind_chime,Chime,Bell","/m/026fgl,/m/0f8s22,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wind_chime
346681,Respiratory_sounds,/m/09hlz4,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Respiratory_sounds
80129,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Dishes_and_pots_and_pans
31061,"Percussion,Musical_instrument,Music","/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Percussion
369049,"Idling,Engine","/m/07pb8fc,/m/02mk9",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Idling
79014,"Bicycle,Vehicle","/m/0199g,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bicycle
