ytid,start_s,end_s,labels,Scream,Shout,Crying,Explosion,Gunshot,Glass,Siren,Alarm
ryC321HB9Ww,30.0,40.0,"/m/03qc9zr,/m/04rlf,/m/09x0r",1,0,0,0,0,0,0,0
5Ij70k0DbcY,1.0,11.0,"/m/028ght,/m/03qc9zr,/m/03qtwd,/m/053hz1,/m/09x0r",1,0,0,0,0,0,0,0
qfu4_dAlPsw,180.0,190.0,"/m/015lz1,/m/04rlf,/m/07p6fty,/t/dd00126",0,1,0,0,0,0,0,0
BP3tIqdt8QA,10.0,20.0,"/m/0463cq4,/m/09x0r,/m/0ytgt",0,0,1,0,0,0,0,0
77MaqC1UBCI,30.0,40.0,/m/04rlf,0,0,0,0,0,0,0,0
7RLPEEjSShM,0.0,10.0,"/m/012f08,/m/012n7d,/m/03j1ly,/m/07yv9",0,0,0,0,0,0,1,0
9ITs18u_YiI,170.0,180.0,/m/032s66,0,0,0,0,1,0,0,0
gYui-MlyYxM,30.0,40.0,"/m/0463cq4,/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
L4u9LOjcXoE,0.0,10.0,/m/0463cq4,0,0,1,0,0,0,0,0
r5PHcPwvnpo,20.0,30.0,"/m/09x0r,/m/0c3f7m",0,0,0,0,0,0,0,1
IvfaKPDWC00,160.0,170.0,"/m/012f08,/m/012ndj,/m/03j1ly,/m/03kmc9,/m/07yv9",0,0,0,0,0,0,1,0
IYrVF4tHN08,20.0,30.0,"/m/07pp_mv,/m/0c3f7m",0,0,0,0,0,0,0,1
csVSp42AeRE,160.0,170.0,"/m/04rlf,/t/dd00032",0,0,0,0,0,0,0,0
L8-mkIPDRQg,6.0,16.0,"/m/014zdl,/m/09x0r",0,0,0,1,0,0,0,0
3xAyd3Esc_Q,390.0,400.0,"/m/032s66,/m/09x0r",0,0,0,0,1,0,0,0
8wJbyW5RhBs,250.0,260.0,/m/039jq,0,0,0,0,0,1,0,0
ESiaA_1QRp8,30.0,40.0,"/m/02lkt,/m/04rlf,/m/09x0r",0,0,0,0,0,0,0,0
pKIvUsMuJKU,10.0,20.0,/m/039jq,0,0,0,0,0,1,0,0
NKMb5_sAkxc,50.0,60.0,"/m/01j3sz,/m/03qc9zr,/m/09x0r",1,0,0,0,0,0,0,0
Szx_bifnnYM,0.0,10.0,"/m/03qc9zr,/m/09x0r",1,0,0,0,0,0,0,0
PPZEfp0z_ks,7.0,17.0,"/m/014zdl,/m/04rlf,/m/07pxg6y,/m/07qsvvw",0,0,0,1,0,0,0,0
WVhyCWO3Y0w,30.0,40.0,"/m/04rlf,/m/09x0r",0,0,0,0,0,0,0,0
KaDNaBWcn-w,210.0,220.0,/m/03qc9zr,1,0,0,0,0,0,0,0
xZVFDWa5SFA,200.0,210.0,"/m/014zdl,/m/04rlf,/m/09x0r",0,0,0,1,0,0,0,0
zBubxmU-cXw,200.0,210.0,/m/032s66,0,0,0,0,1,0,0,0
xSQeMzfaPpY,10.0,20.0,"/m/0463cq4,/m/09x0r",0,0,1,0,0,0,0,0
NJwF2fqwVPw,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
AC3HL_Fkjxw,0.0,10.0,"/m/032s66,/m/09x0r",0,0,0,0,1,0,0,0
8yljsbvshC4,90.0,100.0,"/m/0342h,/m/04rlf,/m/04szw,/m/09x0r",0,0,0,0,0,0,0,0
8_6GulyeejM,30.0,40.0,"/m/039jq,/m/09x0r",0,0,0,0,0,1,0,0
Pdau8nsBqxs,80.0,90.0,"/m/03qc9zr,/m/09x0r,/t/dd00125",1,0,0,0,0,0,0,0
OhKMWfVT06E,100.0,110.0,"/m/0463cq4,/m/09x0r",0,0,1,0,0,0,0,0
LDvqs7GLGMc,20.0,30.0,"/m/02hnl,/m/04rlf,/m/07p6fty",0,1,0,0,0,0,0,0
8xrF-zogXY4,30.0,40.0,"/m/014zdl,/m/07qsvvw,/m/09x0r",0,0,0,1,0,0,0,0
4rTXrsxv1aU,30.0,40.0,/m/04rlf,0,0,0,0,0,0,0,0
dZNNFRXdeu4,20.0,30.0,"/m/04qvtq,/m/07yv9",0,0,0,0,0,0,1,0
aCBbCBb6Zfw,190.0,200.0,/m/032s66,0,0,0,0,1,0,0,0
QYOwueltxmo,30.0,40.0,"/m/03qtwd,/m/053hz1,/t/dd00135",0,1,0,0,0,0,0,0
DJs_bf4pVkk,30.0,40.0,"/m/014zdl,/m/07qsvvw",0,0,0,1,0,0,0,0
F0qwtsWaXSA,360.0,370.0,/m/032s66,0,0,0,0,1,0,0,0
CZxzYR8qGDw,80.0,90.0,/m/032s66,0,0,0,0,1,0,0,0
4JDah6Ckr9k,5.0,15.0,/m/02mfyn,0,0,0,0,0,0,0,1
rRak3os0Qwk,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
1_whs7PIEok,420.0,430.0,"/m/01qbl,/m/02hnl,/m/04rlf,/m/04szw",0,0,0,0,0,0,0,0
LAkjH7jSEVc,80.0,90.0,"/m/03qc9zr,/m/09x0r,/m/0jbk",1,0,0,0,0,0,0,0
yjCOqkNVjCI,0.0,10.0,/m/07pp_mv,0,0,0,0,0,0,0,1
TnuDajT7uOQ,0.0,5.0,/m/014zdl,0,0,0,1,0,0,0,0
TwMn1wTdx9s,30.0,40.0,"/m/07p6fty,/m/09x0r",0,1,0,0,0,0,0,0
ynAAKvWD57c,140.0,150.0,"/m/07pp_mv,/m/09x0r,/m/0c3f7m",0,0,0,0,0,0,0,1
q4PopKRDjZM,160.0,170.0,"/m/07p6fty,/m/09x0r",0,1,0,0,0,0,0,0
-T39ZcNJ_qo,30.0,40.0,"/m/04rlf,/m/07swgks,/m/09x0r",0,0,0,0,0,0,0,0
6vuvHFVTuuc,110.0,120.0,"/m/03qc9zr,/m/09x0r",1,0,0,0,0,0,0,0
ox1eTBgc3OA,20.0,30.0,"/m/04qvtq,/m/09x0r",0,0,0,0,0,0,1,0
-OIY3tRRGwg,10.0,20.0,"/m/0463cq4,/t/dd00002",0,0,1,0,0,0,0,0
UGUs8EfpwGY,30.0,40.0,/t/dd00002,0,0,1,0,0,0,0,0
495SjWHEz7Q,25.0,35.0,"/m/03kmc9,/m/04qvtq,/m/07yv9",0,0,0,0,0,0,1,0
4BDdteu6eBw,70.0,80.0,"/m/04rlf,/m/07p6fty,/m/09x0r",0,1,0,0,0,0,0,0
XMcA14wS-us,310.0,320.0,"/m/03qtwd,/m/053hz1,/t/dd00135",0,1,0,0,0,0,0,0
B_RLJLys5YM,28.0,38.0,/m/02mfyn,0,0,0,0,0,0,0,1
a4WObDe8hm8,30.0,40.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
65V6hq-dgGg,30.0,40.0,"/m/03qc9zr,/m/03qtwd,/m/04rlf,/m/09x0r",1,0,0,0,0,0,0,0
E1eNA27X8pE,30.0,40.0,/m/04rlf,0,0,0,0,0,0,0,0
Cqm9Dh_AHJU,6.0,16.0,"/m/04rlf,/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
wS4tr-5zOfE,0.0,10.0,"/m/012ndj,/m/07yv9,/m/0k4j,/t/dd00128",0,0,0,0,0,0,1,0
aoyabvLVO-4,60.0,70.0,/m/032s66,0,0,0,0,1,0,0,0
tnq1qScIcYE,0.0,10.0,"/m/03qc9zr,/m/09x0r",1,0,0,0,0,0,0,0
Tw7O1pY3hmo,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
3YFRCymuYFk,20.0,30.0,/m/04rlf,0,0,0,0,0,0,0,0
rfhieFaZQJw,110.0,120.0,"/m/03kmc9,/m/0dgbq",0,0,0,0,0,0,1,0
ppK5rin-78c,0.0,10.0,"/m/0463cq4,/m/09x0r",0,0,1,0,0,0,0,0
LgS4kbZ4JRc,220.0,230.0,"/m/032s66,/m/04zjc",0,0,0,0,1,0,0,0
O_DFbZStxBI,30.0,40.0,"/m/032s66,/m/0_1c",0,0,0,0,1,0,0,0
lmcPFDI9F5U,30.0,40.0,"/m/04rlf,/t/dd00002",0,0,1,0,0,0,0,0
GncxusIx-3k,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
6NBPiArs2-w,80.0,90.0,/m/032s66,0,0,0,0,1,0,0,0
pBeK9EsM9sc,80.0,90.0,"/m/04rlf,/m/06bxc,/m/0glt670",0,0,0,0,0,0,0,0
wGPpkTFLw_A,0.0,10.0,/m/032s66,0,0,0,0,1,0,0,0
7pUd5gV0De8,30.0,40.0,"/m/03qtwd,/m/053hz1,/t/dd00135",0,1,0,0,0,0,0,0
CZXp6HNV-Cc,190.0,200.0,/m/032s66,0,0,0,0,1,0,0,0
Xb5zQvufEYU,10.0,20.0,/m/032s66,0,0,0,0,1,0,0,0
dBifvIifAnU,40.0,50.0,"/m/04rlf,/t/dd00125",0,0,0,0,0,0,0,0
JGTHhKxzPHQ,30.0,40.0,"/m/01y3hg,/m/04rlf,/t/dd00125",0,0,0,0,0,0,0,1
WRSosU0aACg,0.0,10.0,"/m/039jq,/m/09x0r",0,0,0,0,0,1,0,0
3FpsDKEFykA,20.0,30.0,"/m/07pp_mv,/m/09x0r",0,0,0,0,0,0,0,1
_O-IJMaaUzk,170.0,180.0,/m/02mfyn,0,0,0,0,0,0,0,1
Y-4dtrP-RNo,7.0,17.0,/m/02mfyn,0,0,0,0,0,0,0,1
tt1vv6Il_Es,220.0,230.0,"/m/01y3hg,/m/09x0r,/m/0c3f7m",0,0,0,0,0,0,0,1
ROKWW60fT0g,100.0,110.0,"/m/032s66,/m/04zjc",0,0,0,0,1,0,0,0
71yPKDus3G8,50.0,60.0,/m/03kmc9,0,0,0,0,0,0,1,0
KuTfnV6v1bA,30.0,40.0,/m/03kmc9,0,0,0,0,0,0,1,0
9bxrcu7lY1s,22.0,32.0,"/m/01y3hg,/m/02fs_r,/m/0c3f7m",0,0,0,0,0,0,0,1
BuYhQS4aVdQ,30.0,40.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
Ph9WaEgtlMo,0.0,10.0,"/m/04rlf,/m/07p6fty,/m/09x0r,/t/dd00126",0,1,0,0,0,0,0,0
egpy1Epg_LI,120.0,130.0,"/m/04rlf,/m/07p6fty,/m/0g293",0,1,0,0,0,0,0,0
9pz5PDVz3cE,10.0,20.0,"/m/02lkt,/m/04rlf",0,0,0,0,0,0,0,0
YGwFLhYPtMc,350.0,360.0,"/m/03qc9zr,/m/09x0r",1,0,0,0,0,0,0,0
KrROVq0cdCY,570.0,580.0,/m/09x0r,0,0,0,0,0,0,0,0
wqH6Sj_h948,120.0,130.0,"/m/039jq,/m/07rn7sz,/m/09x0r",0,0,0,0,0,1,0,0
2BaT9AE-8Mo,30.0,40.0,"/m/04rlf,/m/09x0r",0,0,0,0,0,0,0,0
69Yc_vNb1aE,60.0,70.0,"/m/018vs,/m/0342h,/m/04rlf,/m/04szw,/m/0cfdd",0,0,0,0,0,0,0,0
t_vMIL89pNM,40.0,50.0,/m/03qc9zr,1,0,0,0,0,0,0,0
nvRRCvPXBgM,10.0,20.0,"/m/04rlf,/t/dd00125",0,0,0,0,0,0,0,0
vR0O2Ne3K7A,30.0,40.0,"/m/012n7d,/m/03j1ly,/m/03kmc9",0,0,0,0,0,0,1,0
ORAMVQyH5H8,22.0,32.0,/t/dd00002,0,0,1,0,0,0,0,0
59wYZA7ZnhI,0.0,10.0,"/m/0463cq4,/m/09x0r",0,0,1,0,0,0,0,0
rp3cD2jWlVE,560.0,570.0,"/m/032s66,/m/073cg4",0,0,0,0,1,0,0,0
v_xtw_qOwYs,70.0,80.0,"/m/012n7d,/m/03j1ly,/m/03kmc9",0,0,0,0,0,0,1,0
qIcnZQW3CCw,0.0,10.0,/m/03qc9zr,1,0,0,0,0,0,0,0
Okb_qFxgk1w,25.0,35.0,"/m/014zdl,/m/04rlf,/m/07qsvvw,/m/09x0r",0,0,0,1,0,0,0,0
ccxFWwVTzK0,170.0,180.0,"/m/03qc9zr,/m/09x0r,/t/dd00125",1,0,0,0,0,0,0,0
hvXK2jg8IGo,30.0,40.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
dSGNm7UlHt0,20.0,30.0,/m/02mfyn,0,0,0,0,0,0,0,1
QMPLW6CT99E,40.0,50.0,"/m/015lz1,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y",0,0,0,0,0,0,0,0
1I-T8AzkZyQ,90.0,100.0,"/m/03kmc9,/m/0dgbq",0,0,0,0,0,0,1,0
G0PsTTr9K0w,0.0,10.0,"/m/04rlf,/m/07pp_mv,/t/dd00125",0,0,0,0,0,0,0,1
iNaZbzNIPLM,300.0,310.0,"/m/03qc9zr,/m/09x0r",1,0,0,0,0,0,0,0
GsLm9WWsN8M,30.0,40.0,"/m/026t6,/m/02hnl,/m/04rlf,/m/04szw,/m/0bm02",0,0,0,0,0,0,0,0
H4PEQcFpchI,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
Seb-Eo8HsSg,70.0,80.0,"/m/04rlf,/m/07p6fty",0,1,0,0,0,0,0,0
cESnsniN0n4,52.0,62.0,/m/0c3f7m,0,0,0,0,0,0,0,1
H0EqEDPrXzM,10.0,20.0,"/m/03qtwd,/t/dd00135",0,1,0,0,0,0,0,0
MuvuZhHeM3s,490.0,500.0,/m/0g6b5,0,0,0,1,0,0,0,0
ZgysQ3P6y18,80.0,90.0,"/m/032s66,/m/04rlf",0,0,0,0,1,0,0,0
utrlD8tJT9k,30.0,40.0,"/m/02z32qm,/m/032s66,/m/09x0r",0,0,0,0,1,0,0,0
X3NCNgqghGQ,70.0,80.0,"/m/039jq,/m/09x0r",0,0,0,0,0,1,0,0
BndL6EeqFao,0.0,9.0,"/m/014zdl,/m/07qsvvw",0,0,0,1,0,0,0,0
Inm6OBa0kaA,0.0,10.0,"/m/01y3hg,/m/09x0r",0,0,0,0,0,0,0,1
rnT0xAZwzqI,40.0,50.0,"/m/09x0r,/t/dd00129",0,0,0,0,0,0,0,0
LpdXD1zX7kQ,420.0,430.0,"/m/02z32qm,/m/032s66,/m/04rlf",0,0,0,0,1,0,0,0
QRZe02o4Cg8,30.0,40.0,/m/04rlf,0,0,0,0,0,0,0,0
G5lZeJF0rF8,300.0,310.0,"/m/012ndj,/m/03j1ly,/m/03kmc9,/m/07r04,/m/07yv9",0,0,0,0,0,0,1,0
Fa_gd9TQrrg,530.0,540.0,"/m/039jq,/m/09x0r,/t/dd00125",0,0,0,0,0,1,0,0
9AZZncb_yek,0.0,7.0,"/m/03qc9zr,/m/07bgp,/m/0ch8v,/m/0jbk",1,0,0,0,0,0,0,0
SRfPeoGh8R8,20.0,30.0,/m/0g6b5,0,0,0,1,0,0,0,0
mMuMvwqrUbU,50.0,60.0,/m/039jq,0,0,0,0,0,1,0,0
g2zJHg_wcTw,1.0,11.0,/m/07pp_mv,0,0,0,0,0,0,0,1
-CEOFD6jat8,30.0,40.0,/m/04rlf,0,0,0,0,0,0,0,0
Eb03vQmXqKg,30.0,40.0,"/m/03qc9zr,/m/04rlf",1,0,0,0,0,0,0,0
xNYkbCXO9fE,30.0,40.0,/m/0c3f7m,0,0,0,0,0,0,0,1
hdYTEqwRu9c,40.0,50.0,/m/032s66,0,0,0,0,1,0,0,0
EF6tf-DDVdQ,360.0,370.0,"/m/032s66,/m/073cg4",0,0,0,0,1,0,0,0
VK9NOkGCdHo,30.0,40.0,"/m/0192l,/m/04rlf",0,0,0,0,0,0,0,0
-0Zb56jXKGI,30.0,40.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
nW8W0YnTtLU,0.0,10.0,"/m/0463cq4,/m/04rlf",0,0,1,0,0,0,0,0
qEGtqEKDkTY,230.0,240.0,/m/09x0r,0,0,0,0,0,0,0,0
r1Z5_gSxMpA,0.0,10.0,/m/03qc9zr,1,0,0,0,0,0,0,0
7PZpesC0mE0,0.0,10.0,"/m/039jq,/m/04k94",0,0,0,0,0,1,0,0
3enexxFJdDI,90.0,100.0,/m/032s66,0,0,0,0,1,0,0,0
LSEgax1QMg4,100.0,110.0,/m/09x0r,0,0,0,0,0,0,0,0
I1X_Nmn83L8,90.0,100.0,"/m/012n7d,/m/03kmc9,/m/07r04,/m/07yv9,/m/09x0r,/t/dd00128",0,0,0,0,0,0,1,0
fIZYuHgtyvU,80.0,90.0,"/m/03kmc9,/m/0dgbq",0,0,0,0,0,0,1,0
E4rg5AzXUIc,10.0,20.0,"/m/01jt3m,/m/09x0r",0,0,0,0,0,0,0,0
-E9o4ywIoj8,10.0,20.0,/m/0c3f7m,0,0,0,0,0,0,0,1
8LJoxGTTnp0,18.0,28.0,"/m/03qc9zr,/m/09x0r",1,0,0,0,0,0,0,0
w0c4fedh2rM,30.0,40.0,/m/03kmc9,0,0,0,0,0,0,1,0
nL2gkiwtFo8,80.0,90.0,/m/07pp_mv,0,0,0,0,0,0,0,1
qvQVhWS4meA,30.0,40.0,"/m/04rlf,/m/09x0r",0,0,0,0,0,0,0,0
F63X7zFUZCA,30.0,40.0,"/m/02dgv,/m/09x0r",0,0,0,0,0,0,0,0
s2njqYe1d6Q,10.0,20.0,"/m/03j1ly,/m/03kmc9,/m/07yv9",0,0,0,0,0,0,1,0
h_ZEjyB9s24,200.0,210.0,"/m/03m9d0z,/m/0g6b5,/t/dd00092",0,0,0,1,0,0,0,0
vq9iIe3z7S0,360.0,370.0,"/m/07pp_mv,/m/09x0r",0,0,0,0,0,0,0,1
yaBYiflMWrU,30.0,40.0,/m/01y3hg,0,0,0,0,0,0,0,1
4aNtZ8cbFzI,30.0,40.0,"/m/03qc9zr,/m/04rlf",1,0,0,0,0,0,0,0
TTv8BFC0j3k,30.0,40.0,/m/014zdl,0,0,0,1,0,0,0,0
nxcIiBj4OL8,70.0,80.0,/m/032s66,0,0,0,0,1,0,0,0
Be5QfGlNGN4,40.0,50.0,"/m/0463cq4,/t/dd00002",0,0,1,0,0,0,0,0
RjEOQsRx6kU,0.0,9.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
lrhnFGHwbrA,12.0,22.0,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq",0,0,0,0,0,0,1,0
4P2ElFqZQKI,30.0,40.0,/m/04rlf,0,0,0,0,0,0,0,0
gUj1SwkQ9VI,560.0,570.0,"/m/09x0r,/t/dd00125",0,0,0,0,0,0,0,0
7ccJwDfxYyI,190.0,200.0,/m/09x0r,0,0,0,0,0,0,0,0
PihCFwhKuG8,280.0,290.0,"/m/032s66,/m/04rlf,/m/09x0r",0,0,0,0,1,0,0,0
_KT78WdM2a0,30.0,40.0,"/m/03j1ly,/m/03kmc9,/m/04qvtq",0,0,0,0,0,0,1,0
TZAKKDacAIM,160.0,170.0,"/m/039jq,/m/04rlf",0,0,0,0,0,1,0,0
nhAismtQmkY,30.0,40.0,"/m/032s66,/m/04zjc,/m/0c1dj",0,0,0,0,1,0,0,0
VNyrY-eHzDU,5.0,15.0,/m/09x0r,0,0,0,0,0,0,0,0
d1pHnowFDV4,120.0,130.0,"/m/03qc9zr,/m/0463cq4,/m/07qz6j3,/m/09x0r,/m/0ytgt",1,0,1,0,0,0,0,0
3t2KP170ux0,10.0,20.0,"/m/04rlf,/m/07p6fty",0,1,0,0,0,0,0,0
gA6cquyj3LY,100.0,110.0,"/m/032s66,/m/04rlf,/m/09x0r",0,0,0,0,1,0,0,0
-7T1vQ2CgdQ,10.0,20.0,"/m/05tny_,/m/068hy,/m/07pp_mv,/m/0bt9lr,/m/0jbk",0,0,0,0,0,0,0,1
y2Vtor2sgGs,30.0,40.0,/m/01y3hg,0,0,0,0,0,0,0,1
IIWE3piniI8,180.0,190.0,"/m/015lz1,/m/04rlf,/m/07p6fty,/m/09x0r",0,1,0,0,0,0,0,0
G4T4OJIhwtc,30.0,40.0,"/m/03kmc9,/m/0dgbq",0,0,0,0,0,0,1,0
ejo6Gy6VL4k,0.0,10.0,/m/03qc9zr,1,0,0,0,0,0,0,0
TDpNiRuXDVs,26.0,36.0,/m/032s66,0,0,0,0,1,0,0,0
OmcWBowAAY8,30.0,40.0,"/m/025rv6n,/m/032s66,/m/07qwf61,/m/0dbvp",0,0,0,0,1,0,0,0
ZLFhH1CyKhE,90.0,100.0,"/m/04rlf,/m/07xzm",0,0,0,0,0,0,0,0
wam3KWQHzGQ,30.0,40.0,"/m/09x0r,/t/dd00126",0,0,0,0,0,0,0,0
S4PXVFu4yg4,30.0,40.0,"/m/039jq,/m/07pc8lb,/m/09x0r",0,0,0,0,0,1,0,0
t92Uer2IdzU,0.0,7.0,"/m/04rlf,/m/09x0r,/m/0g6b5",0,0,0,1,0,0,0,0
woECMzKDCM0,100.0,110.0,"/m/015lz1,/m/04rlf,/m/07p6fty,/t/dd00127",0,1,0,0,0,0,0,0
8knK23pvkqs,120.0,130.0,"/m/03qc9zr,/m/09x0r",1,0,0,0,0,0,0,0
RaWpqtw4Jig,0.0,10.0,/m/0c3f7m,0,0,0,0,0,0,0,1
83fUi_GIqCY,50.0,60.0,"/m/03qtwd,/m/053hz1,/t/dd00135",0,1,0,0,0,0,0,0
J159xm1TTTk,320.0,330.0,"/m/03qtwd,/t/dd00135",0,1,0,0,0,0,0,0
GZRALFBgAUw,450.0,460.0,"/m/032s66,/m/073cg4",0,0,0,0,1,0,0,0
8d5awyc_ZQ8,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
A437a4Y_xag,230.0,240.0,/m/02mfyn,0,0,0,0,0,0,0,1
U4i0lmrNQaI,170.0,180.0,"/m/04rlf,/m/07p6fty,/m/09x0r,/t/dd00126",0,1,0,0,0,0,0,0
YN2pWQATSbs,50.0,60.0,"/m/09x0r,/m/0c3f7m",0,0,0,0,0,0,0,1
jGwO_n05nXU,30.0,40.0,/m/03kmc9,0,0,0,0,0,0,1,0
ln_UfjGE5a8,40.0,50.0,/m/0463cq4,0,0,1,0,0,0,0,0
B9Iot6VGtao,30.0,40.0,"/m/012ndj,/m/03j1ly,/m/07yv9",0,0,0,0,0,0,1,0
8PDsogXkGnw,6.0,16.0,"/m/03qc9zr,/m/04rlf,/m/07qfr4h",1,0,0,0,0,0,0,0
r95S7Nk2QrY,300.0,310.0,"/m/07pp_mv,/m/09x0r,/m/0c3f7m",0,0,0,0,0,0,0,1
XahBEaqakJk,50.0,60.0,"/m/04rlf,/m/064t9,/m/07p6fty",0,1,0,0,0,0,0,0
dueIGAEtnGw,130.0,140.0,"/m/04rlf,/m/07p6fty",0,1,0,0,0,0,0,0
4_rueoF7gbM,180.0,190.0,/m/032s66,0,0,0,0,1,0,0,0
9xEsReDCwSM,12.0,22.0,"/m/032s66,/m/0_1c",0,0,0,0,1,0,0,0
KCzAIgTK2iA,30.0,40.0,"/m/07rv9rh,/m/09x0r",0,0,0,0,0,0,0,0
OHJDtmjrCYM,250.0,260.0,/m/032s66,0,0,0,0,1,0,0,0
QNQVmbGQDEw,50.0,60.0,"/m/03qc9zr,/m/04rlf,/m/09x0r",1,0,0,0,0,0,0,0
K5lM-PsH458,540.0,550.0,/m/0g6b5,0,0,0,1,0,0,0,0
FtLBDTW2ezg,10.0,20.0,/m/0463cq4,0,0,1,0,0,0,0,0
oLumfoz-qQ4,8.0,18.0,/m/09x0r,0,0,0,0,0,0,0,0
_8gTs5mMbEo,30.0,40.0,"/m/03kmc9,/m/04qvtq,/m/09x0r",0,0,0,0,0,0,1,0
82LJz_kTyC8,260.0,270.0,"/m/09x0r,/m/0g6b5",0,0,0,1,0,0,0,0
nhFMCROyO8g,80.0,90.0,"/m/04rlf,/m/09x0r,/t/dd00125",0,0,0,0,0,0,0,0
Pku9fG6h3MY,150.0,160.0,/m/04rlf,0,0,0,0,0,0,0,0
27Y70wmCSRo,14.0,24.0,"/m/012ndj,/m/03j1ly,/m/07q2z82,/m/07yv9",0,0,0,0,0,0,1,0
KG872oPU5v8,40.0,50.0,/m/01y3hg,0,0,0,0,0,0,0,1
3cugy18s-PI,30.0,40.0,/m/02mfyn,0,0,0,0,0,0,0,1
uueoIgCPtfs,100.0,110.0,/m/039jq,0,0,0,0,0,1,0,0
8Ib8Fk7qALY,30.0,40.0,"/m/026t6,/m/02hnl,/m/04rlf,/m/04szw,/m/0bm02",0,0,0,0,0,0,0,0
6SyahR_NS5w,60.0,70.0,/m/02mfyn,0,0,0,0,0,0,0,1
zM0rvbLUzwk,10.0,20.0,"/m/09x0r,/t/dd00038",0,0,0,0,0,0,0,0
RvQGRHNibr8,10.0,20.0,"/m/01j3sz,/m/04rlf,/m/07p6fty,/m/09x0r",0,1,0,0,0,0,0,0
GQp_q1wY2zo,14.0,24.0,"/m/09x0r,/m/0c3f7m",0,0,0,0,0,0,0,1
0d3qg8us_1A,30.0,40.0,"/m/018vs,/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y",0,0,0,0,0,0,0,0
Ni7pLXZpSKI,280.0,290.0,"/m/039jq,/m/07k1x,/m/09x0r",0,0,0,0,0,1,0,0
1P9x_rCAlvc,160.0,170.0,/m/0463cq4,0,0,1,0,0,0,0,0
lmohBJzllKQ,30.0,40.0,"/m/012ndj,/m/09x0r",0,0,0,0,0,0,1,0
Vd1X3m1Wuq0,220.0,230.0,"/m/015lz1,/m/04rlf,/m/07p6fty",0,1,0,0,0,0,0,0
FVYHq5Nst9M,20.0,30.0,"/m/02mfyn,/m/09x0r",0,0,0,0,0,0,0,1
j15Ldqb_XVw,20.0,30.0,/m/0g6b5,0,0,0,1,0,0,0,0
xuyWb2meSnA,30.0,40.0,"/m/07qz6j3,/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
tJ53bTKR0h4,100.0,110.0,"/m/04rlf,/m/07p6fty",0,1,0,0,0,0,0,0
ykceg00mjR4,0.0,10.0,"/m/039jq,/m/07q7njn,/m/09x0r",0,0,0,0,0,1,0,0
xdDEZmu6OrI,30.0,40.0,/m/07pp_mv,0,0,0,0,0,0,0,1
P6rGj7QlWw0,180.0,190.0,"/m/015lz1,/m/04rlf,/m/07p6fty",0,1,0,0,0,0,0,0
nP0niWyEXp4,30.0,40.0,"/m/04cvmfc,/m/09x0r,/t/dd00126",0,0,0,0,0,0,0,0
3YAp1LXFCT8,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
JhAFW4m9PK0,0.0,10.0,"/m/028v0c,/m/04rlf,/m/09x0r",0,0,0,0,0,0,0,0
1DOYARo3Dwc,30.0,40.0,"/m/028ght,/m/03qc9zr,/m/04rlf,/m/07s8j8t,/m/0l15bq",1,0,0,0,0,0,0,0
K2cppUzU2xg,30.0,40.0,"/m/01c194,/m/09x0r",0,0,0,0,0,0,0,0
1gka64shet4,140.0,150.0,"/m/04rlf,/m/07p6fty,/t/dd00126",0,1,0,0,0,0,0,0
fGnnYZkiZMA,10.0,20.0,"/m/032s66,/m/09x0r",0,0,0,0,1,0,0,0
JtsvZPhUC4E,10.0,20.0,"/m/02mfyn,/m/03j1ly,/m/03kmc9,/m/04qvtq",0,0,0,0,0,0,1,1
YaBdgoI926o,20.0,30.0,/m/032s66,0,0,0,0,1,0,0,0
AQpmpzgr6cI,220.0,230.0,"/m/01y3hg,/m/0c3f7m",0,0,0,0,0,0,0,1
JKTtYJioDzg,70.0,80.0,"/m/0463cq4,/m/09x0r,/t/dd00125",0,0,1,0,0,0,0,0
hVXaWkX_KOw,430.0,440.0,"/m/032s66,/m/073cg4",0,0,0,0,1,0,0,0
QgUBkOTCM4E,130.0,140.0,"/m/039jq,/m/04rlf,/m/07r67yg",0,0,0,0,0,1,0,0
DZPKuPYqFKA,3.0,13.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
ttv1lguf0Pc,110.0,120.0,"/g/122z_qxw,/m/0g6b5",0,0,0,1,0,0,0,0
